# wave                 sob                 
  6551.777895767566    0.9497700601326146  
  6551.8409649739615   0.9530770758870079  
  6551.904034180358    0.9546595936693929  
  6551.967103386754    0.9528698884388604  
  6552.03017259315     0.9599988690059783  
  6552.093241799546    0.9583508452582317  
  6552.156311005942    0.954660122247329   
  6552.219380212339    0.9540772916143456  
  6552.282449418735    0.9530142419881096  
  6552.34551862513     0.9530795274501505  
  6552.408587831527    0.9552771149408792  
  6552.471657037923    0.9569522788395977  
  6552.53472624432     0.9494646502844325  
  6552.597795450715    0.9500627937274935  
  6552.660864657111    0.9561129081929941  
  6552.723933863508    0.9521691901099162  
  6552.787003069904    0.9482534949208045  
  6552.8500722763      0.9506006637702269  
  6552.913141482696    0.9519029253513241  
  6552.976210689092    0.9505539218114171  
  6553.039279895489    0.948513576735944   
  6553.102349101884    0.9549487075981815  
  6553.16541830828     0.9516494533561587  
  6553.228487514677    0.9446981275747489  
  6553.291556721073    0.9431200376386346  
  6553.354625927469    0.9464193520053398  
  6553.417695133865    0.9437131598256272  
  6553.480764340261    0.9439954384276562  
  6553.543833546658    0.9507968411416818  
  6553.606902753053    0.9413635491910973  
  6553.66997195945     0.9384711899278725  
  6553.733041165846    0.9418768312712431  
  6553.796110372242    0.9430601864049496  
  6553.859179578639    0.937051800186766   
  6553.922248785034    0.936726096357868   
  6553.985317991431    0.9395979698116258  
  6554.048387197827    0.9356174897381158  
  6554.111456404223    0.9287107315142258  
  6554.174525610619    0.921910258664654   
  6554.237594817015    0.9162209752698194  
  6554.300664023411    0.9228767277619871  
  6554.363733229808    0.9287506384659907  
  6554.426802436203    0.9239300752333861  
  6554.4898716426      0.9334777454127633  
  6554.552940848996    0.9351828117892002  
  6554.616010055392    0.9298094294979526  
  6554.679079261788    0.9342173122814122  
  6554.742148468184    0.930654186748718   
  6554.8052176745805   0.9277842053621516  
  6554.8682868809765   0.9290839463460433  
  6554.931356087372    0.9269009371137042  
  6554.9944252937685   0.9185987964505725  
  6555.0574945001645   0.9235517291265972  
  6555.120563706561    0.9237457352697354  
  6555.183632912956    0.9091832574574812  
  6555.246702119352    0.8829682653365866  
  6555.309771325749    0.8550721866804034  
  6555.372840532145    0.8404118583320024  
  6555.435909738541    0.8234338981721632  
  6555.498978944937    0.8247563102579455  
  6555.562048151333    0.8438173276030866  
  6555.62511735773     0.8716132746939215  
  6555.688186564125    0.8947136764472607  
  6555.751255770521    0.9058519109207325  
  6555.814324976918    0.9101072011484537  
  6555.877394183314    0.9076795502151785  
  6555.94046338971     0.9006725035877152  
  6556.003532596106    0.8986875669469198  
  6556.066601802502    0.8912653688324604  
  6556.129671008899    0.8975458064047853  
  6556.192740215294    0.897387600907302   
  6556.255809421691    0.9039591991332467  
  6556.318878628087    0.9168296817486032  
  6556.381947834483    0.921958536144624   
  6556.445017040879    0.917486711106314   
  6556.508086247275    0.9100664860132273  
  6556.571155453672    0.9074129700976029  
  6556.634224660068    0.9087449222625531  
  6556.697293866463    0.898732829301787   
  6556.76036307286     0.8912486472989786  
  6556.823432279256    0.8899684185765353  
  6556.886501485652    0.8929006403124015  
  6556.949570692049    0.8947178677013351  
  6557.012639898444    0.9026307609949559  
  6557.075709104841    0.9073829034128882  
  6557.138778311237    0.9044354451892332  
  6557.201847517633    0.9109084508982095  
  6557.264916724029    0.9055753116839594  
  6557.327985930425    0.9010933438953105  
  6557.391055136822    0.9019321766239854  
  6557.454124343218    0.9024624948751541  
  6557.517193549613    0.9016544270837017  
  6557.58026275601     0.9023209050322714  
  6557.643331962406    0.9003273976650613  
  6557.706401168803    0.894881931050914   
  6557.769470375198    0.8897938642758526  
  6557.832539581594    0.8880501623345967  
  6557.895608787991    0.8943192358939461  
  6557.958677994387    0.8860763205689481  
  6558.021747200783    0.8855878820001105  
  6558.084816407179    0.8848348220475715  
  6558.1478856135745   0.8854259151643525  
  6558.210954819971    0.8787003113001454  
  6558.2740240263665   0.8764820379540991  
  6558.3370932327625   0.8806318216035969  
  6558.400162439159    0.8756214996373948  
  6558.463231645555    0.8780477860265757  
  6558.526300851951    0.8766552574021175  
  6558.589370058347    0.8779511321135594  
  6558.652439264743    0.8698459613522806  
  6558.71550847114     0.8795062635921435  
  6558.778577677535    0.8737797184311998  
  6558.841646883932    0.8622461579267942  
  6558.904716090328    0.8636810131405861  
  6558.967785296724    0.861006028946645   
  6559.03085450312     0.8595186339287336  
  6559.093923709516    0.8680058858870388  
  6559.156992915913    0.8666439942455276  
  6559.220062122309    0.8599305994468087  
  6559.283131328704    0.8554294750078648  
  6559.346200535101    0.846246783173457   
  6559.409269741497    0.8375931350077747  
  6559.472338947893    0.8189003212443279  
  6559.53540815429     0.8022371195392424  
  6559.598477360685    0.800954518595247   
  6559.661546567082    0.8020673959293215  
  6559.724615773478    0.8127634024764536  
  6559.787684979874    0.8299256928434349  
  6559.85075418627     0.8329683690987822  
  6559.913823392666    0.8245151475394885  
  6559.976892599063    0.8296031492644813  
  6560.039961805459    0.8298701958557846  
  6560.103031011854    0.8184826221349202  
  6560.166100218251    0.8129252165924229  
  6560.229169424647    0.8119608190501635  
  6560.292238631044    0.8040778244708925  
  6560.355307837439    0.7917432900405936  
  6560.418377043835    0.777146888403042   
  6560.481446250232    0.7704307951077627  
  6560.544515456628    0.7640221351324846  
  6560.607584663024    0.7590695391688089  
  6560.67065386942     0.7688504209952002  
  6560.733723075816    0.7702802955168725  
  6560.796792282213    0.7652101150139057  
  6560.859861488608    0.7704874901313686  
  6560.922930695004    0.7707543706923596  
  6560.985999901401    0.7613177077984632  
  6561.049069107797    0.75933029627625    
  6561.112138314193    0.7589594092668492  
  6561.175207520589    0.7522814833419081  
  6561.238276726985    0.7460583422634091  
  6561.3013459333815   0.7395913059772747  
  6561.364415139777    0.7345687419059687  
  6561.4274843461735   0.7256908917019957  
  6561.4905535525695   0.7189950502062659  
  6561.5536227589655   0.7125567751910036  
  6561.6166919653615   0.6979770559304689  
  6561.6797611717575   0.6932808374519253  
  6561.742830378154    0.6783014891416389  
  6561.80589958455     0.6629895053618526  
  6561.8689687909455   0.6445919412375569  
  6561.932037997342    0.6231908552666399  
  6561.995107203738    0.5983780611027526  
  6562.058176410134    0.5647924643335538  
  6562.121245616531    0.5200526889771724  
  6562.184314822926    0.4743300611393451  
  6562.247384029323    0.42737074863291746 
  6562.310453235719    0.37307389976486294 
  6562.373522442115    0.33722069345460925 
  6562.436591648511    0.30832707478910665 
  6562.499660854907    0.28068296490313194 
  6562.562730061304    0.25862798072106963 
  6562.6257992677      0.24794580709568656 
  6562.688868474095    0.240059586738977   
  6562.751937680492    0.23504947134468357 
  6562.815006886888    0.2335556736935063  
  6562.878076093285    0.23493395920305177 
  6562.94114529968     0.2426951956900679  
  6563.004214506076    0.24943091598653808 
  6563.067283712473    0.2643366045788888  
  6563.130352918869    0.28838012657554757 
  6563.193422125265    0.3141691021631334  
  6563.256491331661    0.34919541546610916 
  6563.319560538057    0.3932659978147069  
  6563.382629744454    0.4394002355482966  
  6563.445698950849    0.4857271447154873  
  6563.508768157245    0.5315147489371889  
  6563.571837363642    0.5688031698039714  
  6563.634906570038    0.598835918552698   
  6563.697975776434    0.6316289655900841  
  6563.76104498283     0.646231295534988   
  6563.824114189226    0.667448497737339   
  6563.887183395623    0.6843288880658072  
  6563.950252602018    0.6855381119412592  
  6564.013321808415    0.6992499430225542  
  6564.076391014811    0.7146161935748346  
  6564.139460221207    0.7200093357817086  
  6564.202529427603    0.7279575308960157  
  6564.265598633999    0.7339278351386773  
  6564.328667840396    0.7391601317051882  
  6564.391737046792    0.7502881466431889  
  6564.454806253187    0.7601199320560553  
  6564.517875459584    0.7538480333919076  
  6564.58094466598     0.7577353324967754  
  6564.644013872376    0.7676522923416805  
  6564.7070830787725   0.7755658527882529  
  6564.770152285168    0.7843378560790042  
  6564.8332214915645   0.7854319755777134  
  6564.8962906979605   0.7842454345143254  
  6564.9593599043565   0.7934783133604468  
  6565.0224291107525   0.794795408047774   
  6565.085498317148    0.7944253785024985  
  6565.148567523545    0.8029371008687785  
  6565.211636729941    0.8137114471171712  
  6565.274705936336    0.8118813810762964  
  6565.337775142733    0.8092717337152808  
  6565.400844349129    0.8085593126520906  
  6565.463913555526    0.8130808269942316  
  6565.526982761921    0.8194275707308682  
  6565.590051968317    0.8186324879931364  
  6565.653121174714    0.8217261305418099  
  6565.71619038111     0.832324221855937   
  6565.779259587506    0.834255973924105   
  6565.842328793902    0.8336998227326604  
  6565.905398000298    0.8375419140947071  
  6565.968467206695    0.8425690248970524  
  6566.03153641309     0.8448747056224485  
  6566.094605619486    0.8475859989424316  
  6566.157674825883    0.8503234107064666  
  6566.220744032279    0.8525602099279452  
  6566.283813238675    0.8555982063110611  
  6566.346882445071    0.8555619901946881  
  6566.409951651467    0.8564191656487709  
  6566.473020857864    0.8657441365457953  
  6566.536090064259    0.8617745270571775  
  6566.599159270656    0.8602610515531393  
  6566.662228477052    0.8657388126991192  
  6566.725297683448    0.8681021377502157  
  6566.788366889844    0.872727855631475   
  6566.85143609624     0.8732257967647188  
  6566.914505302637    0.8752018996485714  
  6566.977574509033    0.8830591566196649  
  6567.040643715428    0.8818224849250839  
  6567.103712921825    0.8815521420277967  
  6567.166782128221    0.8850423620313238  
  6567.229851334618    0.8850582081004951  
  6567.292920541013    0.8836945974189107  
  6567.355989747409    0.8861373686946529  
  6567.419058953806    0.8868219786236117  
  6567.482128160202    0.8926774838246184  
  6567.545197366597    0.8971834131565279  
  6567.608266572994    0.8971662665429144  
  6567.67133577939     0.8961762434280759  
  6567.734404985787    0.895315688243263   
  6567.797474192183    0.8961508820616431  
  6567.860543398578    0.8896890491664219  
  6567.923612604975    0.8948463097003976  
  6567.9866818113705   0.8995198822375233  
  6568.049751017767    0.90034875708277    
  6568.1128202241625   0.9018151717898727  
  6568.1758894305585   0.8979925418051067  
  6568.238958636955    0.8987109108837449  
  6568.302027843351    0.905432512137617   
  6568.365097049747    0.9058598601791678  
  6568.428166256143    0.9036872751748994  
  6568.491235462539    0.9042913382806106  
  6568.554304668936    0.9019635655817009  
  6568.617373875331    0.904172779022217   
  6568.680443081727    0.9015530910588374  
  6568.743512288124    0.9063836830323873  
  6568.80658149452     0.9030880248381046  
  6568.869650700916    0.901929015967631   
  6568.932719907312    0.8871484379682778  
  6568.995789113708    0.8591398948849694  
  6569.058858320105    0.824674967293909   
  6569.1219275265      0.7764769920646974  
  6569.184996732897    0.7437427275880956  
  6569.248065939293    0.7574320118541402  
  6569.311135145689    0.7854054815352901  
  6569.374204352085    0.822673232110183   
  6569.437273558481    0.874430006287086   
  6569.500342764878    0.8993820746177047  
  6569.563411971274    0.9095325272470933  
  6569.626481177669    0.9118827580131846  
  6569.689550384066    0.9177288002764001  
  6569.752619590462    0.9185097701646835  
  6569.815688796859    0.9170510072488276  
  6569.878758003254    0.9208497485901518  
  6569.94182720965     0.9215284122118199  
  6570.004896416047    0.9277775285177563  
  6570.067965622443    0.9240392246959203  
  6570.131034828838    0.92430531727984    
  6570.194104035235    0.9210437076620965  
  6570.257173241631    0.9273076452616188  
  6570.320242448028    0.9293452247025829  
  6570.383311654424    0.93179470971472    
  6570.446380860819    0.9314494084170443  
  6570.509450067216    0.9254157001284888  
  6570.572519273612    0.9268767980065957  
  6570.635588480009    0.9291376613594045  
  6570.698657686404    0.9205004782265954  
  6570.7617268928      0.9189942343366732  
  6570.824796099197    0.9216143542144027  
  6570.887865305593    0.9229833893363092  
  6570.950934511989    0.9305032439282597  
  6571.014003718385    0.9267817778282509  
  6571.077072924781    0.9186362295737064  
  6571.1401421311775   0.9194850154249595  
  6571.203211337573    0.9301425946983485  
  6571.266280543969    0.9313843727190032  
  6571.3293497503655   0.9312841846618954  
  6571.3924189567615   0.9344513582463607  
  6571.4554881631575   0.9282440529513549  
  6571.5185573695535   0.9379676691061143  
  6571.5816265759495   0.9429863252813776  
  6571.644695782346    0.9432764407364237  
  6571.7077649887415   0.938410712152743   
  6571.770834195138    0.9451407127634972  
  6571.833903401534    0.9463411092941256  
  6571.89697260793     0.9409243253077472  
  6571.960041814326    0.9391654956791824  
  6572.023111020722    0.9416912576933595  
  6572.086180227119    0.9413900332109735  
  6572.149249433515    0.937898878908806   
  6572.21231863991     0.9349320570680689  
  6572.275387846307    0.9312242930719559  
  6572.338457052703    0.9339187589550594  
  6572.4015262591      0.935791702598378   
  6572.464595465495    0.934513433093319   
  6572.527664671891    0.9275762106980205  
  6572.590733878288    0.9260470974419375  
  6572.653803084684    0.9059708845007627  
  6572.716872291079    0.8999014988216344  
  6572.779941497476    0.9010147827051556  
  6572.843010703872    0.9019529159615667  
  6572.906079910269    0.9162839061707542  
  6572.969149116665    0.928954878634519   
  6573.03221832306     0.9428180770401929  
  6573.095287529457    0.9505027745191311  
  6573.158356735853    0.9562983504523459  
  6573.22142594225     0.951479158154113   
  6573.284495148645    0.9617858994843254  
  6573.347564355041    0.9557585027472272  
  6573.410633561438    0.9543904036986379  
  6573.473702767834    0.950526178788012   
  6573.53677197423     0.952706908880861   
  6573.599841180626    0.9553392300412229  
  6573.662910387022    0.9526237495534844  
  6573.725979593419    0.9509225569022467  
  6573.789048799814    0.9451017071305942  
  6573.85211800621     0.9528789281251824  
  6573.915187212607    0.9491708781549649  
  6573.978256419003    0.9434455908047323  
  6574.041325625399    0.9343218913140845  
  6574.104394831795    0.9294852522918114  
  6574.167464038191    0.9155048023642501  
  6574.230533244588    0.9173820193156708  
  6574.293602450983    0.9160244743947988  
  6574.35667165738     0.9222088918911304  
  6574.419740863776    0.9361178175041496  
  6574.482810070172    0.9380725814653065  
  6574.545879276568    0.9446220164253997  
  6574.608948482964    0.9504207554199896  
  6574.6720176893605   0.9491649750295339  
  6574.7350868957565   0.947704350262714   
  6574.798156102152    0.92043076586516    
  6574.8612253085485   0.8791434457570771  
  6574.924294514944    0.8478050276717018  
  6574.987363721341    0.8267166259084204  
  6575.050432927736    0.8270618997601066  
  6575.113502134132    0.855955574875937   
  6575.176571340529    0.8935454187671769  
  6575.239640546925    0.9234409182895509  
  6575.30270975332     0.9441764610873352  
  6575.365778959717    0.9507816566676469  
  6575.428848166113    0.954619917623174   
  6575.49191737251     0.9674284411327492  
  6575.554986578905    0.9589142826822931  
  6575.618055785301    0.9650396964711385  
  6575.681124991698    0.9634142206450634  
  6575.744194198094    0.9552361100503383  
  6575.807263404491    0.9581545775365246  
  6575.870332610886    0.9632281808915828  
  6575.933401817282    0.9587823042120974  
  6575.996471023679    0.9604768392522369  
  6576.059540230075    0.9631655850957068  
  6576.122609436471    0.958009182944562   
  6576.185678642867    0.9582555734606731  
  6576.248747849263    0.958339934678283   
  6576.31181705566     0.956771034805716   
  6576.374886262055    0.9554958345406606  
  6576.437955468451    0.9607747682191569  
  6576.501024674848    0.9621356224867721  
  6576.564093881244    0.9668346932435102  
  6576.62716308764     0.963955808399601   
  6576.690232294036    0.9647057807201074  
  6576.753301500432    0.9673133396237332  
  6576.816370706829    0.96605412607443    
  6576.879439913224    0.9643673613316714  
  6576.942509119621    0.9661156931418683  
  6577.005578326017    0.9718303188621235  
  6577.068647532413    0.9706922773058071  
  6577.131716738809    0.9626464695618173  
  6577.194785945205    0.9676039054213266  
  6577.257855151602    0.9697113102221125  
  6577.320924357998    0.9658807528693943  
  6577.383993564393    0.9652255840586166  
  6577.44706277079     0.9632364087545886  
  6577.510131977186    0.9654489029013741  
  6577.573201183583    0.9700635523914919  
  6577.636270389978    0.9650767895574088  
  6577.699339596374    0.9665998158958014  
  6577.762408802771    0.9728965415207995  
  6577.8254780091665   0.9719454466216771  
  6577.888547215562    0.9736128832922407  
  6577.9516164219585   0.9699528553506647  
  6578.0146856283545   0.9696515117121988  
  6578.077754834751    0.9691456256822877  
  6578.1408240411465   0.9676565097884777  
  6578.2038932475425   0.9699423251906222  
  6578.266962453939    0.9630520576368763  
  6578.330031660335    0.9618708300572263  
  6578.393100866731    0.9688831265156802  
  6578.456170073127    0.9698797252078669  
  6578.519239279523    0.9619335565327084  
  6578.58230848592     0.9641163936252753  
  6578.645377692316    0.9716874160592262  
  6578.708446898712    0.9657338235510042  
  6578.771516105108    0.9603921475545677  
  6578.834585311504    0.967625595908655   
  6578.897654517901    0.9758601844678049  
  6578.960723724296    0.9658674598070542  
  6579.023792930692    0.9737898616408079  
  6579.086862137089    0.9719422644491246  
  6579.149931343485    0.970913811108895   
  6579.213000549881    0.963846129940597   
  6579.276069756277    0.9683483147977284  
  6579.339138962673    0.9714206474030488  
  6579.40220816907     0.9695976914268023  
  6579.465277375465    0.9701824481154485  
  6579.528346581862    0.9693413860276197  
  6579.591415788258    0.9720667148802237  
  6579.654484994654    0.9768100760748363  
  6579.71755420105     0.9749865372064093  
  6579.780623407446    0.9687969886374354  
  6579.843692613843    0.9672075086255543  
  6579.906761820239    0.968228311596285   
  6579.969831026634    0.9682915047369488  
  6580.032900233031    0.9616897491142908  
  6580.095969439427    0.9570217068132851  
  6580.159038645824    0.9532403426776415  
  6580.222107852219    0.9570770672965293  
  6580.285177058615    0.9542673024300267  
  6580.348246265012    0.9523228278944252  
  6580.411315471408    0.9655282609856009  
  6580.474384677803    0.9698271091625781  
  6580.5374538842      0.9665684482709156  
  6580.600523090596    0.9722428836435403  
  6580.663592296993    0.9696901504432557  
  6580.726661503388    0.9743175312525695  
  6580.789730709784    0.9650883206688718  
  6580.852799916181    0.9710698555652018  
  6580.915869122577    0.9695940910795802  
  6580.978938328973    0.9638876593386602  
  6581.042007535369    0.94738184137984    
  6581.105076741765    0.9455671546634085  
  6581.1681459481615   0.9389753760966325  
  6581.2312151545575   0.9344153563104637  
  6581.2942843609535   0.9430016085813862  
  6581.3573535673495   0.9521043893331118  
  6581.4204227737455   0.9595388852667832  
  6581.483491980142    0.9597166532159982  
  6581.5465611865375   0.9726194064928025  
  6581.6096303929335   0.9716744572050707  
  6581.67269959933     0.9705751947615604  
  6581.735768805726    0.9688823827869076  
  6581.798838012122    0.9807458139758691  
  6581.861907218518    0.9736848812359438  
  6581.924976424914    0.9698139510052246  
  6581.988045631311    0.9741043952637326  
  6582.051114837706    0.9746913535573921  
  6582.114184044103    0.9762275390133807  
  6582.177253250499    0.9751412472495187  
  6582.240322456895    0.9750525053276042  
  6582.303391663291    0.9787309912093062  
  6582.366460869687    0.9771089292750424  
  6582.429530076084    0.9768045315749934  
  6582.49259928248     0.97383281986001    
  6582.555668488875    0.9744008086864122  
  6582.618737695272    0.9789212982430416  
  6582.681806901668    0.9720613943390499  
  6582.744876108065    0.9776852815442211  
  6582.80794531446     0.9763865203176061  
  6582.871014520856    0.9760932763295644  
  6582.934083727253    0.9778412791685184  
  6582.997152933649    0.9684831082160197  
